"統計名：","人口動態調査 人口動態統計 確定数 総覧"
"表番号：","3-3-1"
"表題：","[上巻] 都道府県（特別区－指定都市再掲）別にみた人口動態総覧"
"実施年月：","2022年","-"
"市区町村時点（年月日）：","-"

"***","調査又は集計していないもの"
"-","計数のない場合"
"…","計数不明の場合"
"・","統計項目のありえない場合"

"","","","","","","/人口動態総覧 コード","00100","00110","00150","00180","00190","00200","00210","00220","00230","00240","00250","00260","00270","00280","00290","00300","00320","00330","00340","00350","00360","00370","00380","00390","00400","00410","00420","00430"
"","","","","","","/人口動態総覧 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","都道府県（特別区－指定都市再掲） コード","都道府県（特別区－指定都市再掲） 補助コード","都道府県（特別区－指定都市再掲）","/人口動態総覧","人口【人】","出生数【人】","死亡数【人】","乳児死亡数【人】","新生児死亡数【人】","自然増減数【人】","死産数【胎】","自然死産数【胎】","人工死産数【胎】","周産期死亡数【胎・人】","満22週以後の死産数【胎】","早期新生児死亡【人】","婚姻件数【件】","離婚件数【件】","出生率【人口千対】","合計特殊出生率","死亡率【人口千対】","乳児死亡率【出生千対】","新生児死亡率【出生千対】","自然増減率【人口千対】","死産率【出産千対】","自然死産率【出産千対】","人工死産率【出産千対】","周産期死亡率【出産千対】","満22週以後の死産率【出産千対】","早期新生児死亡率【出生千対】","婚姻率【人口千対】","離婚率【人口千対】"
"2022000000","","2022年","36000","","徳島県","","698,000","4,148","10,968","5","1","-6,820","79","36","43","10","9","1","2,375","1,008","5.9","1.42","15.7","1.2","0.2","-9.8","18.7","8.5","10.2","2.4","2.2","0.2","3.4","1.44"
"2022000000","","2022年","37000","","香川県","","920,000","5,802","13,552","7","5","-7,750","92","47","45","27","22","5","3,435","1,472","6.3","1.45","14.7","1.2","0.9","-8.4","15.6","8.0","7.6","4.6","3.8","0.9","3.7","1.60"
"2022000000","","2022年","38000","","愛媛県","","1,294,000","7,572","19,993","13","6","-12,421","175","76","99","32","26","6","4,477","1,928","5.9","1.39","15.5","1.7","0.8","-9.6","22.6","9.8","12.8","4.2","3.4","0.8","3.5","1.49"
"2022000000","","2022年","39000","","高知県","","671,000","3,721","11,472","9","7","-7,751","73","21","52","14","7","7","2,189","1,065","5.5","1.36","17.1","2.4","1.9","-11.6","19.2","5.5","13.7","3.8","1.9","1.9","3.3","1.59"
"2022000000","","2022年","40000","","福岡県","","5,030,000","35,970","61,302","66","33","-25,332","736","337","399","116","97","19","21,840","8,444","7.2","1.33","12.2","1.8","0.9","-5.0","20.1","9.2","10.9","3.2","2.7","0.5","4.3","1.68"
"2022000000","","2022年","41000","","佐賀県","","793,000","5,552","11,204","6","3","-5,652","94","55","39","17","14","3","2,951","1,041","7.0","1.53","14.1","1.1","0.5","-7.1","16.6","9.7","6.9","3.1","2.5","0.5","3.7","1.31"
"2022000000","","2022年","42000","","長崎県","","1,272,000","8,364","19,309","10","6","-10,945","133","79","54","28","24","4","4,410","1,751","6.6","1.57","15.2","1.2","0.7","-8.6","15.7","9.3","6.4","3.3","2.9","0.5","3.5","1.38"
"2022000000","","2022年","43000","","熊本県","","1,699,000","11,875","24,427","31","11","-12,552","228","116","112","35","28","7","6,349","2,482","7.0","1.52","14.4","2.6","0.9","-7.4","18.8","9.6","9.3","2.9","2.4","0.6","3.7","1.46"
"2022000000","","2022年","44000","","大分県","","1,092,000","6,798","16,266","10","3","-9,468","142","74","68","26","23","3","4,037","1,635","6.2","1.49","14.9","1.5","0.4","-8.7","20.5","10.7","9.8","3.8","3.4","0.4","3.7","1.50"
"2022000000","","2022年","45000","","宮崎県","","1,044,000","7,136","16,111","13","4","-8,975","175","98","77","20","17","3","3,805","1,759","6.8","1.63","15.4","1.8","0.6","-8.6","23.9","13.4","10.5","2.8","2.4","0.4","3.6","1.68"
